listing_id,building_id,apartment_number,list_price,list_date
497,100,8D,895000,2018-06-25 00:00:00 -0400
498,100,10J,749000,2017-09-26 00:00:00 -0400
499,100,11J,550000,2017-03-16 00:00:00 -0400
500,100,3D,1095000,2017-02-13 00:00:00 -0500
501,100,21E,399000,2014-06-12 00:00:00 -0400
502,100,19A,399000,2014-09-09 00:00:00 -0400
503,100,18C,1100000,2015-04-27 00:00:00 -0400
504,100,19J,599000,2015-01-09 00:00:00 -0500
505,100,20B,450000,2015-02-13 00:00:00 -0500
506,100,9M,420000,2015-02-23 10:17:48 -0500
507,100,PH22A,2095000,2015-03-18 00:00:00 -0400
508,100,17G,995000,2016-02-08 00:00:00 -0500
509,100,8D,825000,2016-04-11 00:00:00 -0400
510,100,6B,495000,2016-05-02 00:00:00 -0400
511,100,9D,850000,2016-09-13 00:00:00 -0400
512,100,11D,745000,2016-09-26 00:00:00 -0400
513,100,16B,495000,2016-11-02 00:00:00 -0400
514,100,21E,425000,2017-03-06 00:00:00 -0500
515,100,3F,829000,2016-08-01 00:00:00 -0400
516,100,4-C,695000,2018-03-05 00:00:00 -0500
517,100,10J,450000,2014-03-10 00:00:00 -0400
518,100,19E,595000,2017-02-13 00:00:00 -0500
519,100,13E,415000,2014-04-03 00:00:00 -0400
520,100,8KLM,1550000,2014-03-10 00:00:00 -0400
521,100,4B,375000,2014-02-10 00:00:00 -0500
522,100,2H,1250000,2014-11-07 00:00:00 -0500
523,100,10A,1095000,2014-03-31 00:00:00 -0400
524,100,11A,699000,2014-07-28 00:00:00 -0400
525,100,11J,420000,2014-07-28 00:00:00 -0400
526,100,2-K,775000,2017-08-18 00:00:00 -0400
527,100,4L,480000,2017-07-27 00:00:00 -0400
528,100,17G,1049500,2018-01-30 11:23:58 -0500
529,103,6-B,740000,2014-10-22 00:00:00 -0400
530,103,6A,685000,2018-06-08 00:00:00 -0400
531,103,4C,750000,2017-10-08 00:00:00 -0400
532,103,3-B,825000,2014-04-09 00:00:00 -0400
533,103,6D,775000,2016-07-18 00:00:00 -0400
534,103,7A,535000,2015-03-30 14:42:58 -0400
535,103,5A,795000,2015-02-10 17:24:58 -0500
536,103,7-B,750000,2016-08-02 00:00:00 -0400
537,103,2B,785000,2017-02-23 00:00:00 -0500
538,103,3-C,640000,2014-10-07 00:00:00 -0400
539,103,5A,875000,2018-08-10 00:00:00 -0400
540,103,T5-B,875000,2018-04-03 00:00:00 -0400
541,103,PH,6500000,2017-06-28 00:00:00 -0400
542,159,7S,2895000,2016-04-20 00:00:00 -0400
543,159,9S,3295000,2017-01-18 00:00:00 -0500
544,199,PHB,6600000,2018-02-23 00:00:00 -0500
545,199,4D,3425000,2018-02-22 00:00:00 -0500
546,199,3C,2950000,2018-03-23 00:00:00 -0400
547,199,5C,3145000,2018-03-26 00:00:00 -0400
548,199,4C,3050000,2018-03-26 00:00:00 -0400
549,199,4A,4145000,2018-02-28 00:00:00 -0500
550,199,8C,3550000,2018-03-26 00:00:00 -0400
551,199,8B,6660000,2018-03-09 00:00:00 -0500
552,199,6C,3300000,2018-03-19 00:00:00 -0400
553,199,4E,2025000,2018-03-23 00:00:00 -0400
554,199,2E,1820000,2018-04-19 00:00:00 -0400
555,199,5D,3525000,2018-03-19 00:00:00 -0400
556,199,PHA,10185000,2018-02-09 00:00:00 -0500
557,199,3E,1925000,2018-02-22 00:00:00 -0500
558,199,7C,3450000,2018-02-22 00:00:00 -0500
559,199,3D,3325000,2018-02-08 00:00:00 -0500
560,199,7B,6560000,2018-05-16 00:00:00 -0400
561,199,9B,6760000,2018-02-16 00:00:00 -0500
562,262,15CD,2695000,2017-10-26 00:00:00 -0400
563,262,7B,1025000,2017-09-14 00:00:00 -0400
564,262,12C,745000,2016-07-11 00:00:00 -0400
565,262,14C,689000,2015-04-20 00:00:00 -0400
566,262,9C,735000,2015-02-27 00:00:00 -0500
567,262,11-D,850000,2018-05-05 00:00:00 -0400
568,262,1A,599000,2017-04-27 00:00:00 -0400
569,262,5A,850000,2015-04-27 00:00:00 -0400
570,262,2AB,2495000,2017-05-02 00:00:00 -0400
571,270,3E,7495000,2018-08-21 09:53:09 -0400
572,270,7M,6750000,2017-07-24 00:00:00 -0400
573,270,8A,35000000,2015-09-15 00:00:00 -0400
574,270,38A,36500000,2015-08-11 00:00:00 -0400
575,270,26-A,29500000,2016-05-24 00:00:00 -0400
576,270,8-B,33000000,2017-02-13 00:00:00 -0500
577,270,14-D,38000000,2017-03-21 00:00:00 -0400
578,270,8-G,7395000,2016-10-17 00:00:00 -0400
579,270,2E,7800000,2017-09-25 00:00:00 -0400
580,270,8-K,5595000,2016-03-29 00:00:00 -0400
581,270,30B,18600000,2016-07-25 00:00:00 -0400
582,270,8L,7000000,2015-05-01 00:00:00 -0400
583,270,PH18/19B,65000000,2015-07-22 00:00:00 -0400
584,270,3C,15800000,2016-02-29 00:00:00 -0500
585,270,7-J,7295000,2016-04-20 00:00:00 -0400
586,270,3E,9450000,2014-04-19 00:00:00 -0400
587,270,6N,8588000,2015-07-08 00:00:00 -0400
588,270,6H,6250000,2014-01-09 00:00:00 -0500
589,270,37-C,26500000,2016-01-08 00:00:00 -0500
590,270,33A,31000000,2014-01-17 00:00:00 -0500
591,270,2A,15250000,2014-04-01 00:00:00 -0400
592,270,15M,9995000,2014-06-16 00:00:00 -0400
593,270,6E,10900000,2015-04-17 00:00:00 -0400
594,270,27-C,25000000,2014-01-04 00:00:00 -0500
595,270,35D,33000000,2017-01-11 00:00:00 -0500
596,270,PH,59000000,2016-12-13 00:00:00 -0500
597,270,12L,10250000,2018-04-20 00:00:00 -0400
598,270,12M,9495000,2016-11-14 00:00:00 -0500
599,270,15-J,4795000,2018-05-30 00:00:00 -0400
600,270,16-H,4495000,2018-05-09 00:00:00 -0400
601,270,11-B,25495000,2018-04-10 00:00:00 -0400
602,270,PH16/17B,56000000,2017-05-03 00:00:00 -0400
603,270,16-M,7650000,2017-12-13 14:29:52 -0500
604,270,26B,18900000,2018-07-09 16:18:01 -0400
605,270,25-D,20900000,2018-04-20 00:00:00 -0400
606,280,7B,4350000,2016-06-08 00:00:00 -0400
607,295,14A,745000,2018-01-23 14:03:53 -0500
608,295,16J,750000,2017-05-26 14:39:07 -0400
609,295,3F,1229000,2017-06-09 14:17:11 -0400
610,295,11D,1500000,2018-07-12 14:53:25 -0400
611,295,9A,615000,2016-12-08 00:00:00 -0500
612,295,3-F,1295000,2017-01-17 00:00:00 -0500
613,295,15A,575000,2015-01-29 00:00:00 -0500
614,295,18AB,2400000,2015-05-04 20:00:00 -0400
615,295,16-E,849000,2017-03-06 00:00:00 -0500
616,295,4-D,1450000,2018-05-06 00:00:00 -0400
617,295,12AB,1995000,2016-09-14 00:00:00 -0400
618,295,10-D,1299000,2016-09-19 00:00:00 -0400
619,295,8D,1315000,2018-07-09 12:15:17 -0400
620,295,8J,699000,2015-01-19 00:00:00 -0500
621,295,10D,1300000,2014-01-31 19:00:00 -0500
622,295,16F,1095000,2014-07-09 00:00:00 -0400
623,295,7G,1150000,2015-04-29 00:00:00 -0400
624,295,5E,750000,2015-03-12 00:00:00 -0400
625,295,6B,699000,2015-07-06 20:00:00 -0400
626,295,4D,1200000,2015-09-07 20:00:00 -0400
627,295,11-G,1280000,2015-09-17 00:00:00 -0400
628,295,2J,699000,2016-03-17 00:00:00 -0400
629,295,4K,625000,2015-06-12 00:00:00 -0400
630,295,7-C,949000,2016-05-09 00:00:00 -0400
631,295,18C,669000,2014-11-11 00:00:00 -0500
632,295,6C,949000,2017-06-22 00:00:00 -0400
633,295,11K,675000,2017-09-07 10:05:12 -0400
634,295,8E,659000,2017-08-01 17:57:45 -0400
635,295,9-G,1250000,2018-08-21 00:00:00 -0400
636,295,9K,615000,2018-03-01 00:00:00 -0500
637,296,3-A,3200000,2015-12-22 00:00:00 -0500
638,296,6M,3650000,2015-05-07 00:00:00 -0400
639,296,2-L,1595000,2014-03-18 00:00:00 -0400
640,299,1C,769000,2014-09-12 00:00:00 -0400
641,299,12A,5595000,2015-02-17 00:00:00 -0500
642,299,15B,3395000,2015-04-21 00:00:00 -0400
643,299,PHA,1995000,2014-01-07 00:00:00 -0500
644,299,4B,2595000,2016-05-18 00:00:00 -0400
645,313,4E,2650000,2017-09-11 00:00:00 -0400
646,313,5E,3175000,2016-05-09 00:00:00 -0400
647,313,6E,2500000,2018-04-18 00:00:00 -0400
648,330,PHD,1500000,2017-02-09 00:00:00 -0500
649,330,5FG,2200000,2017-09-14 00:00:00 -0400
650,330,4-E,1395000,2016-09-13 00:00:00 -0400
651,330,6A,1295000,2016-04-06 00:00:00 -0400
652,330,6G,1100000,2017-06-21 00:00:00 -0400
653,330,6D,1575000,2016-10-17 00:00:00 -0400
654,330,6B,995000,2016-05-03 00:00:00 -0400
655,330,3D,1450000,2017-06-01 00:00:00 -0400
656,330,2-F,1300000,2017-05-26 00:00:00 -0400
657,351,5N,7800000,2016-04-28 00:00:00 -0400
658,351,2N,5650000,2014-05-05 00:00:00 -0400
659,351,6S,5750000,2014-05-05 00:00:00 -0400
660,351,5N,6250000,2014-05-05 00:00:00 -0400
661,351,4N,6150000,2014-05-23 00:00:00 -0400
662,351,PH,25000000,2014-09-29 00:00:00 -0400
663,351,3N,5850000,2014-04-09 00:00:00 -0400
664,351,7-N,7250000,2015-07-14 00:00:00 -0400
665,351,ATELIER,8500000,2014-05-28 00:00:00 -0400
666,351,6-S,5750000,2016-09-19 00:00:00 -0400
667,351,4-S,4950000,2014-09-17 00:00:00 -0400
668,351,2-N,5650000,2014-05-08 00:00:00 -0400
669,351,4-S,6495000,2017-10-03 00:00:00 -0400
670,351,4-N,6150000,2014-05-24 00:00:00 -0400
671,351,5-N,6250000,2014-05-08 00:00:00 -0400
672,351,3-S,4500000,2014-04-11 00:00:00 -0400
673,351,3S,4500000,2014-04-09 00:00:00 -0400
674,351,3-N,5850000,2015-01-22 00:00:00 -0500
675,351,6-N,6500000,2014-05-18 00:00:00 -0400
676,351,5-S,5350000,2014-06-10 00:00:00 -0400
677,351,6N,6500000,2014-05-17 00:00:00 -0400
678,378,6E,1625000,2014-12-19 00:00:00 -0500
679,378,9B,1895000,2015-02-13 00:00:00 -0500
680,378,PHB,2995000,2016-03-17 00:00:00 -0400
681,378,2B,1250000,2018-01-27 00:00:00 -0500
682,378,6A,1725000,2015-09-09 00:00:00 -0400
683,378,2C,1295000,2018-03-14 00:00:00 -0400
684,378,3E,1725000,2016-06-20 00:00:00 -0400
685,378,2BC,2545000,2018-02-21 00:00:00 -0500
686,378,2D,1375000,2014-07-28 00:00:00 -0400
687,378,4E,1460000,2014-04-23 00:00:00 -0400
688,378,4E,1460000,2014-06-18 00:00:00 -0400
689,413,6,3695000,2015-09-21 00:00:00 -0400
690,413,2,5550000,2018-03-15 00:00:00 -0400
691,416,3B,1750000,2017-09-18 00:00:00 -0400
692,430,5N,2695000,2017-01-12 00:00:00 -0500
693,430,3FLR,4500000,2018-01-05 00:00:00 -0500
694,430,6S,2500000,2016-02-11 00:00:00 -0500
695,447,10R,3999000,2014-04-04 00:00:00 -0400
696,447,23C,3598000,2018-04-16 16:15:31 -0400
697,447,3-D,2400000,2018-01-24 00:00:00 -0500
698,447,8A,2695000,2018-01-08 17:25:16 -0500
699,447,12A,2395000,2015-05-04 00:00:00 -0400
700,447,26DEF,12000000,2016-04-04 00:00:00 -0400
701,447,26B,2900000,2016-04-05 00:00:00 -0400
702,447,4-S,2975000,2017-06-22 00:00:00 -0400
703,447,14C,1950000,2017-09-25 00:00:00 -0400
704,447,16A,3000000,2014-02-20 00:00:00 -0500
705,447,15J,3168000,2015-12-08 00:00:00 -0500
706,447,20-E,3450000,2017-11-20 00:00:00 -0500
707,447,5B,1150000,2015-03-23 00:00:00 -0400
708,447,4-C,1750000,2018-05-04 00:00:00 -0400
709,447,5D,2367500,2016-05-10 00:00:00 -0400
710,447,19-D,4375000,2018-01-31 00:00:00 -0500
711,447,10C,1650000,2015-07-10 00:00:00 -0400
712,447,12JK1,6200000,2015-10-08 00:00:00 -0400
713,447,5E,1600000,2014-02-07 00:00:00 -0500
714,447,11-R,4725000,2015-02-03 00:00:00 -0500
715,447,19-A,2650000,2014-04-11 00:00:00 -0400
716,447,4-D,2425000,2015-06-03 00:00:00 -0400
717,447,5-E,1765000,2017-02-02 00:00:00 -0500
718,447,8H,3295000,2014-01-15 00:00:00 -0500
719,447,PH14N,3195000,2018-01-18 00:00:00 -0500
720,447,8-F,3995000,2016-04-11 00:00:00 -0400
721,447,6-K,1375000,2017-07-28 00:00:00 -0400
722,447,PH-31E,3958000,2018-07-09 00:00:00 -0400
723,447,11-A,2200000,2014-06-09 00:00:00 -0400
724,447,10-N,2850000,2017-01-23 00:00:00 -0500
725,447,3T,3550000,2016-01-13 00:00:00 -0500
726,447,7-A,2215000,2016-03-14 00:00:00 -0400
727,447,20-D,4495000,2015-10-27 00:00:00 -0400
728,447,14-JK,6500000,2016-01-06 00:00:00 -0500
729,447,5L,3575000,2017-01-30 00:00:00 -0500
730,447,14-D,3850000,2017-09-02 00:00:00 -0400
731,447,4-R,4750000,2014-07-09 00:00:00 -0400
732,447,5A,2050000,2014-01-21 15:18:12 -0500
733,447,7B,1050000,2014-05-07 00:00:00 -0400
734,447,3-C,1625000,2015-03-18 00:00:00 -0400
735,447,7-D,2450000,2015-03-30 00:00:00 -0400
736,447,15-A,2425000,2015-03-02 00:00:00 -0500
737,447,28-A,6250000,2014-11-20 00:00:00 -0500
738,447,18B,2750000,2016-01-14 00:00:00 -0500
739,447,6-A,1575000,2015-09-30 00:00:00 -0400
740,447,4-K,1215000,2016-04-01 00:00:00 -0400
741,447,10-M,2300000,2016-04-13 00:00:00 -0400
742,447,8-N,2750000,2016-09-24 00:00:00 -0400
743,447,20-F,1825000,2017-03-08 00:00:00 -0500
744,447,27-A,5750000,2017-07-13 00:00:00 -0400
745,447,14R,4925000,2016-12-27 14:37:16 -0500
746,447,6-E,1825000,2018-02-16 00:00:00 -0500
747,447,6-F,1498000,2018-03-28 00:00:00 -0400
748,447,3D,2395000,2015-08-31 00:00:00 -0400
749,447,18-A,2600000,2014-01-31 00:00:00 -0500
750,447,21-A,2898000,2018-02-08 00:00:00 -0500
751,447,8-H,3295000,2014-01-15 00:00:00 -0500
752,447,14H,5985000,2018-05-03 00:00:00 -0400
753,447,22A,3200000,2015-05-07 00:00:00 -0400
754,447,26-F,1900000,2017-02-15 00:00:00 -0500
755,447,8-L,3625000,2018-05-18 00:00:00 -0400
756,447,6-L,3600000,2018-04-12 00:00:00 -0400
757,464,1E,565000,2014-05-20 00:00:00 -0400
758,464,4/5R,2195000,2017-01-26 00:00:00 -0500
759,464,1-R,659000,2017-05-03 00:00:00 -0400
760,464,G,1400000,2014-09-10 00:00:00 -0400
761,473,2B,3400000,2015-06-03 00:00:00 -0400
762,476,2B,750000,2017-06-10 00:00:00 -0400
763,476,5B,590000,2015-10-14 00:00:00 -0400
764,476,GARDEN1,2275000,2018-04-20 00:00:00 -0400
765,495,2,14250000,2014-06-20 00:00:00 -0400
766,495,PH1,9995000,2017-04-13 00:00:00 -0400
767,495,3,8250000,2017-01-09 00:00:00 -0500
768,495,PH2,14950000,2017-04-13 00:00:00 -0400
769,495,7,9450000,2016-10-06 00:00:00 -0400
770,495,5,9985000,2014-06-11 00:00:00 -0400
771,495,8,10450000,2016-06-24 00:00:00 -0400
772,495,4,8750000,2016-06-24 00:00:00 -0400
773,495,6,12500000,2016-02-22 00:00:00 -0500
774,499,18-B,1450000,2016-08-22 00:00:00 -0400
775,499,16-B,1350000,2016-10-27 00:00:00 -0400
776,499,17-B,1365000,2016-10-06 00:00:00 -0400
777,499,5F,1130000,2017-09-13 00:00:00 -0400
778,499,12-F,1235000,2016-09-01 00:00:00 -0400
779,499,14-A,1370000,2016-08-22 00:00:00 -0400
780,499,4B,1615000,2017-09-18 00:00:00 -0400
781,499,12-A,1230000,2016-05-09 00:00:00 -0400
782,499,17D,2375000,2018-03-19 00:00:00 -0400
783,499,6E,2050000,2018-06-06 00:00:00 -0400
784,499,11F,1200000,2017-08-17 00:00:00 -0400
785,499,8-D,1025000,2016-12-08 00:00:00 -0500
786,499,4-H,1010000,2016-07-26 00:00:00 -0400
787,499,8H,1070000,2017-05-22 00:00:00 -0400
788,499,6G,1145000,2017-11-22 00:00:00 -0500
789,499,16G,1295000,2017-06-14 00:00:00 -0400
790,499,6F,1145000,2017-08-11 00:00:00 -0400
791,499,15H,1175000,2018-03-14 00:00:00 -0400
792,499,7F,1070000,2017-05-12 00:00:00 -0400
793,499,19A,4950000,2018-08-09 00:00:00 -0400
794,499,8E,1890000,2017-07-19 00:00:00 -0400
795,499,5B,1800000,2017-02-15 00:00:00 -0500
796,499,16F,2165000,2017-09-18 00:00:00 -0400
797,499,2B,1695000,2017-07-19 00:00:00 -0400
798,499,8F,1175000,2017-02-15 00:00:00 -0500
799,499,9H,1085000,2018-02-20 00:00:00 -0500
800,499,14E,2340000,2017-06-14 00:00:00 -0400
801,499,10E,2150000,2017-06-14 00:00:00 -0400
802,499,7E,1795000,2018-02-27 00:00:00 -0500
803,499,4F,1045000,2017-09-18 00:00:00 -0400
804,499,12D,1075000,2018-03-20 00:00:00 -0400
805,499,2F,995000,2017-09-18 00:00:00 -0400
806,499,3B,1750000,2017-04-14 00:00:00 -0400
807,499,10F,1205000,2018-03-16 00:00:00 -0400
808,499,12H,1130000,2018-03-14 00:00:00 -0400
809,499,15-A,1950000,2016-04-14 00:00:00 -0400
810,499,10-A,1255000,2016-08-22 00:00:00 -0400
811,499,3-D,930000,2016-04-20 00:00:00 -0400
812,499,9-E,1950000,2016-06-03 00:00:00 -0400
813,499,6A,1195000,2017-06-02 00:00:00 -0400
814,499,18-G,1340000,2016-09-01 00:00:00 -0400
815,499,17H,1230000,2017-07-19 00:00:00 -0400
816,499,2-D,900000,2016-07-26 00:00:00 -0400
817,499,4-D,975000,2016-04-29 00:00:00 -0400
818,499,8-A,1140000,2016-06-03 00:00:00 -0400
819,499,11A,1295000,2017-06-02 00:00:00 -0400
820,499,7G,1160000,2017-08-11 00:00:00 -0400
821,499,6D,1000000,2017-03-16 00:00:00 -0400
822,499,7-D,970000,2016-06-03 00:00:00 -0400
823,499,9-G,1190000,2017-02-13 00:00:00 -0500
824,499,14-D,1087500,2016-04-14 00:00:00 -0400
825,499,9-D,1037500,2016-04-14 00:00:00 -0400
826,499,14B,1845000,2017-07-19 00:00:00 -0400
827,499,2-H,1100000,2016-04-29 00:00:00 -0400
828,499,3-H,995000,2016-06-03 00:00:00 -0400
829,499,5-D,987500,2016-08-01 00:00:00 -0400
830,499,16H,1235000,2018-07-18 00:00:00 -0400
831,499,12G,1235000,2017-09-19 00:00:00 -0400
832,499,6-H,1040000,2016-04-20 00:00:00 -0400
833,499,10-D,1050000,2016-07-26 00:00:00 -0400
834,499,7-A,1210000,2016-04-14 00:00:00 -0400
835,499,7-H,1055000,2016-09-01 00:00:00 -0400
836,499,9-F,1190000,2016-09-21 00:00:00 -0400
837,499,3-F,1100000,2016-04-14 00:00:00 -0400
838,499,3G,1100000,2017-02-15 00:00:00 -0500
839,499,18H,1260000,2017-08-15 00:00:00 -0400
840,499,17G,1310000,2017-02-15 00:00:00 -0500
841,499,10-H,1050000,2016-06-03 00:00:00 -0400
842,499,11-D,1062500,2016-11-04 00:00:00 -0400
843,499,5-H,1025000,2016-04-14 00:00:00 -0400
844,499,9A,1265000,2017-02-15 00:00:00 -0500
845,499,14G,1265000,2017-06-14 00:00:00 -0400
846,499,4A,1080000,2017-07-19 00:00:00 -0400
847,499,10G,1205000,2017-02-15 00:00:00 -0500
848,499,14-H,1160000,2016-12-23 00:00:00 -0500
849,499,15G,1280000,2017-09-19 00:00:00 -0400
850,499,11G,1199190,2017-07-25 00:00:00 -0400
851,499,8B,1720000,2017-07-19 00:00:00 -0400
852,499,20C,2750000,2017-09-18 00:00:00 -0400
853,499,8 G,1175000,2017-06-14 00:00:00 -0400
854,499,16A,1975000,2017-08-24 00:00:00 -0400
855,499,17F,2575000,2018-03-19 00:00:00 -0400
856,499,2G,1050000,2017-11-02 00:00:00 -0400
857,499,11H,1115000,2018-05-02 00:00:00 -0400
858,499,3E,1715000,2017-09-18 00:00:00 -0400
859,503,22VW,3470000,2018-08-01 00:00:00 -0400
860,503,26PR,4395000,2014-01-02 00:00:00 -0500
861,503,8C,2195000,2014-06-18 00:00:00 -0400
862,503,14F,1195000,2017-11-10 00:00:00 -0500
863,503,25AB,3750000,2018-07-02 00:00:00 -0400
864,503,16L,2695000,2017-02-06 00:00:00 -0500
865,503,15-E,1520000,2014-10-27 15:56:00 -0400
866,503,28-AB,4700000,2016-01-06 00:00:00 -0500
867,503,31VW,4288000,2016-09-30 00:00:00 -0400
868,503,10L,2450000,2014-04-03 00:00:00 -0400
869,503,10D,2900000,2014-04-14 00:00:00 -0400
870,503,7K,2895000,2017-05-04 00:00:00 -0400
871,503,8U,1428000,2017-05-30 00:00:00 -0400
872,503,17P,2695000,2018-09-04 00:00:00 -0400
873,503,16E,1450000,2018-08-11 00:00:00 -0400
874,503,15D,2495000,2017-11-04 00:00:00 -0400
875,503,27STU,5595000,2018-05-29 16:17:46 -0400
876,503,6-L,2895000,2014-07-08 00:00:00 -0400
877,503,15E,1475000,2014-07-18 00:00:00 -0400
878,503,16H,3200000,2015-07-15 00:00:00 -0400
879,503,8T,1395000,2016-10-25 00:00:00 -0400
880,503,16E,1460000,2016-09-21 00:00:00 -0400
881,503,28-W,1950000,2017-11-01 00:00:00 -0400
882,503,29STU,5495000,2018-04-13 00:00:00 -0400
883,551,C12C,599000,2016-05-06 00:00:00 -0400
884,551,C2B,715000,2015-07-30 00:00:00 -0400
885,551,BGB,315000,2015-04-13 00:00:00 -0400
886,551,A6D,849000,2016-01-12 00:00:00 -0500
887,551,C9F,749000,2015-03-06 00:00:00 -0500
888,551,CGC,599000,2016-08-26 00:00:00 -0400
889,551,B1F,499000,2017-01-19 00:00:00 -0500
890,551,C1E,819000,2017-06-14 00:00:00 -0400
891,551,GGE,859000,2017-04-06 04:00:00 -0400
892,551,A5F,1100000,2016-07-08 00:00:00 -0400
893,551,C11H,1199000,2015-05-08 00:00:00 -0400
894,551,CGF,879000,2016-10-28 00:00:00 -0400
895,551,A12C,829000,2016-06-08 00:00:00 -0400
896,551,H5G,745000,2018-01-11 00:00:00 -0500
897,551,C5F,599000,2014-02-27 00:00:00 -0500
898,575,2,3000000,2015-02-17 00:00:00 -0500
899,575,PH,6895000,2016-09-06 00:00:00 -0400
900,617,2,5995000,2018-05-09 14:24:30 -0400
901,634,1A,560000,2017-09-04 00:00:00 -0400
902,634,D,300000,2015-06-23 00:00:00 -0400
903,634,5D,1100000,2017-04-06 00:00:00 -0400
904,634,3B,525000,2016-03-01 00:00:00 -0500
905,634,5B,1190000,2017-05-10 00:00:00 -0400
906,634,1-B,425000,2015-07-30 00:00:00 -0400
907,634,4C,629000,2017-10-18 08:35:21 -0400
908,648,3-E,5750000,2014-04-23 00:00:00 -0400
909,648,3A,6250000,2014-04-03 16:57:37 -0400
910,648,1-D,4695000,2017-09-11 00:00:00 -0400
911,648,6AB,10998000,2017-10-16 00:00:00 -0400
912,648,6C,5750000,2017-01-31 00:00:00 -0500
913,648,4D,4100000,2014-01-05 00:00:00 -0500
914,648,2-B,4850000,2016-06-24 00:00:00 -0400
915,648,4A,6499000,2018-07-27 00:00:00 -0400
916,648,1C,4198000,2018-06-01 00:00:00 -0400
917,654,2C,2390000,2015-09-10 00:00:00 -0400
918,654,2-C,1995000,2015-09-11 00:00:00 -0400
919,657,2FLR,5450000,2014-04-23 00:00:00 -0400
920,657,3,3695000,2015-04-29 00:00:00 -0400
921,657,5,5500000,2018-05-24 00:00:00 -0400
922,657,2-B,5495000,2016-08-02 00:00:00 -0400
923,657,5A,7200000,2015-04-02 00:00:00 -0400
924,677,3E,2095000,2018-04-09 00:00:00 -0400
925,677,103,3410000,2017-11-14 00:00:00 -0500
926,677,12E,5785000,2018-06-06 00:00:00 -0400
927,677,14E,5870000,2018-03-28 00:00:00 -0400
928,677,3K,2130000,2018-02-14 00:00:00 -0500
929,677,5K,2200000,2018-03-28 00:00:00 -0400
930,677,403,2630000,2018-02-15 00:00:00 -0500
931,677,604,1540000,2017-09-25 00:00:00 -0400
932,677,15B,4370000,2017-10-17 00:00:00 -0400
933,677,703,2615000,2017-09-25 00:00:00 -0400
934,677,17A,9375000,2017-09-25 00:00:00 -0400
935,677,5B,3315000,2017-10-02 00:00:00 -0400
936,677,7A,3940000,2018-04-05 00:00:00 -0400
937,677,201,1625000,2018-04-04 00:00:00 -0400
938,677,14B,4320000,2015-05-08 00:00:00 -0400
939,677,301,1560000,2017-09-25 00:00:00 -0400
940,677,2C,4380000,2018-08-28 00:00:00 -0400
941,677,10F,1360000,2018-08-28 00:00:00 -0400
942,677,3B,3100000,2017-09-25 00:00:00 -0400
943,677,802,1680000,2017-09-25 00:00:00 -0400
944,677,4A,2375000,2018-08-28 00:00:00 -0400
945,677,3A,2395000,2018-04-05 00:00:00 -0400
946,677,4H,4370000,2018-08-28 00:00:00 -0400
947,677,203,2590000,2017-10-01 00:00:00 -0400
948,677,6J,2100000,2015-05-11 00:00:00 -0400
949,677,2J,2000000,2018-08-28 00:00:00 -0400
950,677,4G,1225000,2017-09-26 00:00:00 -0400
951,677,10G,4770000,2018-02-14 00:00:00 -0500
952,677,11E,5655000,2018-07-24 00:00:00 -0400
953,677,16A,9200000,2017-10-01 00:00:00 -0400
954,677,15C,6535000,2017-10-17 00:00:00 -0400
955,677,MAIS1,6160000,2018-08-29 00:00:00 -0400
956,677,5,7245000,2017-10-04 00:00:00 -0400
957,677,506,2690000,2017-09-26 00:00:00 -0400
958,677,12B,4125000,2017-10-01 00:00:00 -0400
959,677,1C,6165000,2018-08-24 00:00:00 -0400
960,677,3C,4430000,2017-09-28 00:00:00 -0400
961,677,804,1630000,2017-12-14 00:00:00 -0500
962,677,11F,1355000,2017-09-25 00:00:00 -0400
963,677,14C,6125000,2017-03-21 00:00:00 -0400
964,677,15E,5825000,2017-09-25 00:00:00 -0400
965,677,5A,2400000,2017-09-26 00:00:00 -0400
966,677,10E,5525000,2017-10-01 00:00:00 -0400
967,677,6B,3300000,2018-04-05 00:00:00 -0400
968,677,503,2655000,2017-12-14 00:00:00 -0500
969,677,1G,2995000,2017-09-25 00:00:00 -0400
970,677,202,1665000,2017-11-14 00:00:00 -0500
971,677,14F,1375000,2017-10-01 00:00:00 -0400
972,677,12C,6270000,2018-04-08 00:00:00 -0400
973,677,104,3080000,2017-10-01 00:00:00 -0400
974,677,605,1540000,2017-10-01 00:00:00 -0400
975,677,206,2830000,2018-04-09 00:00:00 -0400
976,677,205,995000,2017-09-25 00:00:00 -0400
977,677,601,1650000,2018-03-28 00:00:00 -0400
978,695,16,475000,2014-01-02 00:00:00 -0500
979,696,1A,2495000,2018-08-21 00:00:00 -0400
980,696,PH2,3769000,2014-03-10 00:00:00 -0400
981,696,8B,1995000,2018-08-17 00:00:00 -0400
982,696,1A,2594000,2014-03-11 00:00:00 -0400
983,696,PH-1,6350000,2014-06-06 00:00:00 -0400
984,696,6-B,1990000,2017-03-16 00:00:00 -0400
985,696,3A,2100000,2017-01-06 00:00:00 -0500
986,696,GARDEN,2750000,2018-06-08 00:00:00 -0400
987,739,7G,4690000,2018-05-21 00:00:00 -0400
988,739,7P,4400000,2018-04-16 00:00:00 -0400
989,739,8B,2877500,2018-02-26 00:00:00 -0500
990,739,7M,3297500,2018-05-21 00:00:00 -0400
991,739,10R,1715000,2018-04-16 00:00:00 -0400
992,739,9J,1755000,2018-07-18 00:00:00 -0400
